Time,Movement,position,velocity,torque,currentMotor,voltage,temperatureMotor,temperatureCore
08:02:23,movement_7,75.22036743164062,0.08576132357120514,4.673712253570557,-3.9132423400878906,23.706737518310547,37.08942413330078,52.31075668334961
08:02:25,movement_1,91.331298828125,-0.01574520207941532,4.240706443786621,-3.5512406826019287,23.714868545532227,37.069061279296875,52.62948226928711
08:02:27,movement_2,85.58685302734375,-0.11062034964561462,5.697805404663086,-4.770682334899902,23.706737518310547,37.00654602050781,52.94820785522461
08:02:28,movement_3,91.3046875,-0.08982362598180771,4.213213920593262,-3.5277328491210938,23.73112678527832,37.09232711791992,52.62948226928711
08:02:32,movement_4,36.64337158203125,0.2682209014892578,4.996747970581055,-4.183797359466553,23.69047737121582,37.04288864135742,52.62948226928711
08:02:33,movement_5,38.965118408203125, ,4.110117435455322,-3.4413363933563232,23.747386932373047,37.09523010253906,52.31075668334961
08:02:35,movement_6,36.776153564453125,0.077601358294487,5.299164772033691,-4.436940670013428,23.6986083984375,36.99055480957031,52.62948226928711
08:02:38,movement_7,75.21868896484375,-0.041126400232315063,4.632473468780518,-3.878970146179199,23.747386932373047,37.093772888183594,52.31075668334961
08:02:40,movement_1,91.32992553710938,-0.04610925167798996,4.199467658996582,-3.516167163848877,23.755517959594727,37.06178283691406,52.62948226928711
08:02:42,movement_2,85.59353637695312,-0.04753516986966133,5.7940287590026855,-4.851415634155273,23.69047737121582,37.03562545776367,52.62948226928711
08:02:43,movement_3,91.3048095703125,-0.035814184695482254,4.151356220245361,-3.4759411811828613,23.747386932373047,37.09086990356445,52.62948226928711
08:02:47,movement_4,36.645599365234375,0.07787303626537323,5.031113624572754,-4.2125349044799805,23.73112678527832,37.0472526550293,52.62948226928711
08:02:48,movement_5,38.9677734375,0.04554862529039383,4.123863697052002,-3.4528653621673584,23.714868545532227,37.1446533203125,52.62948226928711
08:02:50,movement_6,36.767913818359375,0.04412844404578209,5.196068286895752,-4.350646495819092,23.69047737121582,37.02252960205078,52.62948226928711
08:02:53,movement_7,75.21966552734375,0.018109869211912155,4.618727684020996,-3.867255926132202,23.714868545532227,37.02108383178711,52.62948226928711
08:02:55,movement_1,91.32894897460938,-0.01313322689384222,4.165102481842041,-3.487678289413452,23.722997665405273,37.13302993774414,52.62948226928711
08:02:57,movement_2,85.59213256835938,-0.016869861632585526,5.711551666259766,-4.782537937164307,23.714868545532227,37.09523010253906,52.62948226928711
08:02:58,movement_3,91.30410766601562,-0.0911635309457779,4.151356220245361,-3.47586989402771,23.763647079467773,37.15192413330078,52.94820785522461
08:03:02,movement_4,36.64616394042969,0.17735232412815094,4.9692559242248535,-4.1606950759887695,23.706737518310547,37.03271484375,52.31075668334961
08:03:03,movement_5,38.96820068359375,0.041099656373262405,4.137609958648682,-3.4644320011138916,23.714868545532227,37.150474548339844,52.31075668334961
08:03:05,movement_6,36.77490234375,0.10183953493833542,5.29229211807251,-4.431211948394775,23.73112678527832,37.098140716552734,52.62948226928711
08:03:08,movement_7,75.21881103515625,-0.04112881049513817,4.639346599578857,-3.8846051692962646,23.7392578125,37.1141357421875,52.31075668334961
08:03:10,movement_1,91.33102416992188, ,4.199467658996582,-3.516190528869629,23.7392578125,37.15483856201172,52.31075668334961
08:03:12,movement_2,85.58978271484375,-0.09438900649547577,5.732170581817627,-4.799459457397461,23.666088104248047,37.11122512817383,52.31075668334961
08:03:13,movement_3,91.30523681640625,-0.01212217565625906,4.171975612640381,-3.4932050704956055,23.755517959594727,37.1475715637207,52.94820785522461
08:03:17,movement_4,36.646728515625,0.32390132546424866,5.024240970611572,-4.206733226776123,23.722997665405273,37.117034912109375,52.31075668334961
08:03:18,movement_5,38.96568298339844, ,4.137609958648682,-3.464374303817749,23.714868545532227,37.14320373535156,52.62948226928711
