Time,Movement,position,velocity,torque,currentMotor,voltage,temperatureMotor,temperatureCore
08:02:23,movement_7,359.9610900878906,-0.20749928057193756,0.536102294921875,-0.4490174949169159,23.85307502746582,34.06547164916992,52.81124496459961
08:02:25,movement_1,22.827392578125,0.011253716424107552,-0.639198899269104,0.5353148579597473,23.844945907592773,33.93606948852539,52.489959716796875
08:02:27,movement_2,36.40348815917969,-0.015382971614599228,-0.5910871624946594,0.4952089190483093,23.844945907592773,33.952064514160156,52.489959716796875
08:02:28,movement_3,22.568115234375,0.0050186049193143845,0.6460720300674438,-0.5410682559013367,23.844945907592773,33.95933532714844,52.489959716796875
08:02:32,movement_4,7.5455780029296875,-1.087784767150879,-0.2680511474609375,0.2256123423576355,23.836816787719727,34.04948043823242,52.489959716796875
08:02:33,movement_5,7.6842041015625,0.261482834815979,-0.6460720300674438,0.5409764647483826,23.885595321655273,34.14543533325195,52.489959716796875
08:02:35,movement_6,7.6911773681640625, ,-0.37802085280418396,0.3178160786628723,23.81242561340332,34.08145523071289,51.847389221191406
08:02:38,movement_7,359.9606628417969, ,0.5292291641235352,-0.44315260648727417,23.828685760498047,34.05093002319336,52.489959716796875
08:02:40,movement_1,22.823898315429688,0.06561214476823807,-0.7148030400276184,0.5986039638519287,23.85307502746582,34.082908630371094,52.81124496459961
08:02:42,movement_2,36.40251159667969,0.010243344120681286,-0.6460720300674438,0.5420467257499695,23.828685760498047,34.02766799926758,52.489959716796875
08:02:43,movement_3,22.571456909179688,-0.0052594346925616264,0.6735644340515137,-0.5644344091415405,23.844945907592773,34.01313018798828,52.489959716796875
08:02:47,movement_4,7.545989990234375,-0.14901161193847656,-0.2680511474609375,0.2244349867105484,23.836816787719727,34.0887336730957,52.489959716796875
08:02:48,movement_5,7.6851806640625,0.2757839858531952,-0.6185795664787292,0.5182145833969116,23.828685760498047,34.09309005737305,52.81124496459961
08:02:50,movement_6,7.6916046142578125,0.004243056755512953,-0.3711477518081665,0.3107561469078064,23.844945907592773,34.12944030761719,52.81124496459961
08:02:53,movement_7,359.95843505859375, ,0.5429753661155701,-0.45477038621902466,23.828685760498047,34.091636657714844,52.489959716796875
08:02:55,movement_1,22.825851440429688,0.019468259066343307,-0.6598182320594788,0.5525752305984497,23.836816787719727,34.03639221191406,52.81124496459961
08:02:57,movement_2,36.400146484375,0.014403898268938065,-0.6529451012611389,0.5474572777748108,23.81242561340332,34.08436965942383,52.489959716796875
08:02:58,movement_3,22.567138671875, ,0.639198899269104,-0.5353148579597473,23.85307502746582,34.05093002319336,52.81124496459961
08:03:02,movement_4,7.545440673828125,0.2145886868238449,-0.21993939578533173,0.1841517835855484,23.804296493530273,34.09599685668945,53.132530212402344
08:03:03,movement_5,7.6835174560546875,0.21847712993621826,-0.6666913032531738,0.5582100749015808,23.828685760498047,34.01022720336914,52.81124496459961
08:03:05,movement_6,7.6911773681640625, ,-0.4055132567882538,0.3395785987377167,23.796167373657227,34.10618209838867,52.489959716796875
08:03:08,movement_7,359.9598388671875,-0.05100115016102791,0.5635947585105896,-0.47245004773139954,23.804296493530273,34.16142654418945,52.489959716796875
08:03:10,movement_1,22.827255249023438,-0.02271967940032482,-0.6598182320594788,0.5524553656578064,23.828685760498047,34.0712776184082,53.132530212402344
08:03:12,movement_2,36.39958190917969,0.0025303857401013374,-0.6254526972770691,0.523713231086731,23.828685760498047,34.05964660644531,52.489959716796875
08:03:13,movement_3,22.571182250976562,0.0052592335268855095,0.6460720300674438,-0.5412212610244751,23.844945907592773,34.14106750488281,52.81124496459961
08:03:17,movement_4,7.545989990234375,-0.5513429641723633,-0.2680511474609375,0.22450874745845795,23.836816787719727,34.078548431396484,52.81124496459961
08:03:18,movement_5,7.6764068603515625,0.5113263726234436,-0.7010568380355835,0.587011992931366,23.81242561340332,34.15414810180664,52.489959716796875
08:03:20,movement_6,7.6918792724609375,0.008325067348778248,-0.39176705479621887,0.32847437262535095,23.804296493530273,34.17887496948242,52.16867446899414
08:03:23,movement_7,359.9580078125,-0.13716450333595276,0.5086098313331604,-0.4264726936817169,23.828685760498047,34.19340515136719,52.81124496459961
08:03:25,movement_1,22.824600219726562,0.08135875314474106,-0.6735644340515137,0.56396484375,23.820556640625,34.126529693603516,52.489959716796875
08:03:27,movement_2,36.399169921875,0.018387453630566597,-0.6735644340515137,0.5640822649002075,23.828685760498047,34.1512451171875,52.16867446899414
08:03:28,movement_3,22.560867309570312,-0.03005974553525448,0.5292291641235352,-0.4440484642982483,23.877466201782227,34.126529693603516,52.81124496459961
08:03:32,movement_4,7.54571533203125,-0.1341104507446289,-0.24743182957172394,0.2072506695985794,23.836816787719727,34.25301742553711,52.81124496459961
08:03:33,movement_5,7.68463134765625,0.3158184289932251,-0.6254526972770691,0.5238080620765686,23.820556640625,34.20648956298828,52.81124496459961
08:03:35,movement_6,7.6903533935546875, ,-0.37802085280418396,0.31698137521743774,23.796167373657227,34.21522521972656,52.489959716796875
08:03:38,movement_7,359.9562072753906,-0.16040776669979095,0.5154829621315002,-0.43164411187171936,23.844945907592773,34.27919006347656,52.81124496459961
08:03:40,movement_1,22.824462890625,0.09311544895172119,-0.6804375052452087,0.5697486400604248,23.8612060546875,34.194854736328125,52.489959716796875
08:03:42,movement_2,36.39888000488281,0.003176341066136956,-0.7010568380355835,0.5874350070953369,23.85307502746582,34.14978790283203,52.81124496459961
08:03:43,movement_3,22.566864013671875,-0.004546117037534714,0.6804375052452087,-0.5699810981750488,23.844945907592773,34.203590393066406,53.132530212402344
08:03:47,movement_4,7.546142578125,-0.2682209014892578,-0.24055872857570648,0.20149821043014526,23.828685760498047,34.19922637939453,52.489959716796875
08:03:48,movement_5,7.684906005859375,0.29397469758987427,-0.639198899269104,0.535222053527832,23.836816787719727,34.14833450317383,53.132530212402344
08:03:50,movement_6,7.6910400390625,0.0013630680041387677,-0.3848939538002014,0.322265625,23.820556640625,34.22102737426758,52.489959716796875
08:03:53,movement_7,359.955810546875, ,0.536102294921875,-0.4489068388938904,23.844945907592773,34.23556900024414,52.81124496459961
08:03:55,movement_1,22.824188232421875,0.046557724475860596,-0.7079299688339233,0.5928502678871155,23.85307502746582,34.23847198486328,52.489959716796875
08:03:57,movement_2,36.399444580078125,0.004946656990796328,-0.6048333644866943,0.5064173936843872,23.836816787719727,34.19922637939453,52.489959716796875
08:03:58,movement_3,22.574676513671875,-0.010100327432155609,0.6735644340515137,-0.56396484375,23.85307502746582,34.27336883544922,52.489959716796875
08:04:02,movement_4,7.5458526611328125,0.04917575418949127,-0.12371591478586197,0.10374510288238525,23.836816787719727,34.29081344604492,52.81124496459961
08:04:03,movement_5,7.6825408935546875,0.26821136474609375,-0.6735644340515137,0.5640822649002075,23.804296493530273,34.30244445800781,52.489959716796875
08:04:05,movement_6,7.6909027099609375,-0.005616378504782915,-0.4055132567882538,0.3395785987377167,23.788036346435547,34.28209686279297,52.81124496459961
08:04:08,movement_7,359.9520263671875,-0.1391763538122177,0.4948636591434479,-0.4143415093421936,23.81242561340332,34.36641311645508,52.81124496459961
08:04:10,movement_1,22.826278686523438,0.043141014873981476,-0.7148030400276184,0.5986039638519287,23.844945907592773,34.23992919921875,52.489959716796875
08:04:12,movement_2,36.40055847167969,-0.0021611314732581377,-0.6185795664787292,0.5179588794708252,23.85307502746582,34.25011444091797,52.81124496459961
08:04:13,movement_3,22.57061767578125,-0.04058188572525978,0.7285492420196533,-0.610029935836792,23.836816787719727,34.22539138793945,53.132530212402344
08:04:17,movement_4,7.54571533203125,-1.220703125,-0.2680511474609375,0.2244349867105484,23.836816787719727,34.38531494140625,52.489959716796875
