Time,Movement,position,velocity,torque,currentMotor,voltage,temperatureMotor,temperatureCore
08:02:23,movement_7,0.0843505859375,-0.14483076333999634,-0.8586217761039734,1.4848241806030273,23.625438690185547,35.780967712402344,54.541831970214844
08:02:25,movement_1,345.3280334472656,0.03275640681385994,-0.4759027659893036,0.8229483962059021,23.674219131469727,35.70973205566406,54.223106384277344
08:02:27,movement_2,350.35284423828125,-0.03256264701485634,-0.7121901512145996,1.2315150499343872,23.625438690185547,35.728614807128906,54.223106384277344
08:02:28,movement_3,345.3409729003906,0.10474596172571182,-0.5358065962791443,0.9265315532684326,23.633569717407227,35.91181945800781,54.541831970214844
08:02:32,movement_4,270.0034484863281,0.11138452589511871,0.725502073764801,-1.2545868158340454,23.625438690185547,35.74753189086914,54.860557556152344
08:02:33,movement_5,270.0805969238281,-0.008476516231894493,0.6056944131851196,-1.047426462173462,23.633569717407227,35.7591552734375,54.223106384277344
08:02:35,movement_6,270.0935363769531,0.06928661465644836,0.4958707094192505,-0.8579393625259399,23.625438690185547,35.926353454589844,54.223106384277344
08:02:38,movement_7,0.0851898193359375,-0.19203253090381622,-0.8586217761039734,1.4848241806030273,23.641698837280273,35.826026916503906,54.223106384277344
08:02:40,movement_1,345.3267822265625,0.0815899670124054,-0.47923076152801514,0.8287030458450317,23.64982795715332,35.795509338378906,54.541831970214844
08:02:42,movement_2,350.35284423828125,-0.028340427204966545,-0.7487980127334595,1.294830083847046,23.641698837280273,35.74171829223633,54.541831970214844
08:02:43,movement_3,345.34136962890625,0.11040049046278,-0.5125106573104858,0.8863052129745483,23.633569717407227,35.90309143066406,53.90438461303711
08:02:47,movement_4,270.0024108886719,0.079616017639637,0.7321581244468689,-1.2660958766937256,23.657958984375,35.69373321533203,54.541831970214844
08:02:48,movement_5,270.08123779296875,-0.01272196788340807,0.6023664474487305,-1.0417516231536865,23.633569717407227,35.78823471069336,54.223106384277344
08:02:50,movement_6,270.0928955078125,0.06512435525655746,0.5125106573104858,-0.8869028091430664,23.625438690185547,35.77806091308594,54.541831970214844
08:02:53,movement_7,0.084564208984375,-0.1644347757101059,-0.8419817686080933,1.456234335899353,23.633569717407227,35.7271728515625,54.541831970214844
08:02:55,movement_1,345.32696533203125,0.0658707320690155,-0.4692467749118805,0.8114187717437744,23.64982795715332,36.004859924316406,54.860557556152344
08:02:57,movement_2,350.3524169921875,-0.02740953303873539,-0.7687659859657288,1.3297940492630005,23.64982795715332,35.70100402832031,54.860557556152344
08:02:58,movement_3,345.3405456542969,0.07397971302270889,-0.5191666483879089,0.8977583646774292,23.64982795715332,35.9059944152832,54.541831970214844
08:03:02,movement_4,270.00048828125,0.1636376529932022,0.7155181169509888,-1.2372831106185913,23.60917854309082,35.776607513427734,54.223106384277344
08:03:03,movement_5,270.0801696777344,-0.02103971503674984,0.6323183178901672,-1.0934617519378662,23.657958984375,35.894371032714844,54.223106384277344
08:03:05,movement_6,270.09332275390625,0.056729745119810104,0.5025267004966736,-0.8692710399627686,23.6173095703125,35.779518127441406,54.223106384277344
08:03:08,movement_7,0.0843505859375,-0.22271808981895447,-0.8686057329177856,1.5020320415496826,23.6173095703125,35.760616302490234,54.541831970214844
